ReviewId,SentenceId,Sentence,TargetWordList,OpinionCategoryList,OpinionSubcategoryList,OpinionPolarityList
en_BlueRibbonSushi_478218513,en_BlueRibbonSushi_478218513:5,"Space was limited, but the food made up for it.","['Space', 'food']","['RESTAURANT', 'FOOD']","['MISCELLANEOUS', 'QUALITY']","['negative', 'positive']"
en_BlueRibbonSushi_478218513,en_BlueRibbonSushi_478218513:6,I'd go back there in a heartbeat.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
en_MiopostoCaffe_478542919,en_MiopostoCaffe_478542919:0,Should have gone to Trader Joe's and had frozen pizza :(,[],[],[],[]
en_MiopostoCaffe_478542919,en_MiopostoCaffe_478542919:1,– My family went on a midweek evening to have dinner.,[],[],[],[]
en_MiopostoCaffe_478542919,en_MiopostoCaffe_478542919:2,"The restaurant was 80 % full and there was a sign posted ""wait to be seated.""",[],[],[],[]
en_MiopostoCaffe_478542919,en_MiopostoCaffe_478542919:3,Well I guess it's hard to be seated when one is invisible to the staff.,['staff'],['SERVICE'],['GENERAL'],['negative']
en_MiopostoCaffe_478542919,en_MiopostoCaffe_478542919:4,We stood there for 10 minutes while employees walked back and forth ignoring us.,['employees'],['SERVICE'],['GENERAL'],['negative']
en_MiopostoCaffe_478542919,en_MiopostoCaffe_478542919:5,"Finally, my wife stood face to face in front of one of the staff and she asked, ""Are you waiting for a table?""",['staff'],['SERVICE'],['GENERAL'],['negative']
en_MiopostoCaffe_478542919,en_MiopostoCaffe_478542919:6,Once seated it took about 30 minutes to finally get the meal.,['NULL'],['SERVICE'],['GENERAL'],['negative']
en_MiopostoCaffe_478542919,en_MiopostoCaffe_478542919:7,The prior reviews said Kid friendly... give me a break with two young children that is light years.,['NULL'],['RESTAURANT'],['MISCELLANEOUS'],['negative']
en_MiopostoCaffe_478542919,en_MiopostoCaffe_478542919:8,The Caesar salad I ordered had so much lemon I couldn't eat it.,['Caesar salad'],['FOOD'],['QUALITY'],['negative']
en_MiopostoCaffe_478542919,en_MiopostoCaffe_478542919:9,The pizza was slightly reminescent of Baker's Beach pizza which occupied the the space years ago (a distant second).,[],[],[],[]
en_MiopostoCaffe_478542919,en_MiopostoCaffe_478542919:10,It was decent but nothing exceptional.,['NULL'],['FOOD'],['QUALITY'],['neutral']
en_MiopostoCaffe_478542919,en_MiopostoCaffe_478542919:11,This establishment is consistent with my feelings of the rest of Chow Foods group.,[],[],[],[]
en_MiopostoCaffe_478542919,en_MiopostoCaffe_478542919:12,We used to frequent most of their restaurants but over the years each one has really been disapointing.,[],[],[],[]
en_MiopostoCaffe_478542919,en_MiopostoCaffe_478542919:13,I'm a born and bred Southend resident and was excited to hear of this restaurant opening.,[],[],[],[]
en_MiopostoCaffe_478542919,en_MiopostoCaffe_478542919:14,"Well, I guess maybe it might be beneficial for the management  to pay a visit to Tutta Bella in Columbia City for some tips.",[],[],[],[]
en_MercedesRestaurant_478010602,en_MercedesRestaurant_478010602:0,"Great food, better Margaritas!","['food', 'Margaritas']","['FOOD', 'DRINKS']","['QUALITY', 'QUALITY']","['positive', 'positive']"
en_MercedesRestaurant_478010602,en_MercedesRestaurant_478010602:1,"– This is one of my top lunch spots, huge portions, fast service and amazing margaritas!!","['NULL', 'portions', 'service', 'margaritas']","['RESTAURANT', 'FOOD', 'SERVICE', 'DRINKS']","['GENERAL', 'STYLE_OPTIONS', 'GENERAL', 'QUALITY']","['positive', 'positive', 'positive', 'positive']"
en_MercedesRestaurant_478010602,en_MercedesRestaurant_478010602:2,"it gets really busy, so get there on the early side so you can grab a seat, if you do have to wait, its not bad because the service is quick!",['service'],['SERVICE'],['GENERAL'],['positive']
en_MercedesRestaurant_478010602,en_MercedesRestaurant_478010602:3,"Check out the art on the walls, very colorful!",['art on the walls'],['AMBIENCE'],['GENERAL'],['positive']
en_India'sGrill_477960696,en_India'sGrill_477960696:0,i love this place!,['place'],['RESTAURANT'],['GENERAL'],['positive']
en_India'sGrill_477960696,en_India'sGrill_477960696:1,– i have been eating at this place for over 8 years now and i have never had one bad meal.,['meal'],['FOOD'],['QUALITY'],['positive']
en_India'sGrill_477960696,en_India'sGrill_477960696:2,i highly recommend this place to all that want to try indain food for the first time.,['indain food'],['FOOD'],['QUALITY'],['positive']
en_India'sGrill_477960696,en_India'sGrill_477960696:3,The lunch menu is an awesome deal!,['lunch menu'],['FOOD'],['PRICES'],['positive']
en_India'sGrill_477960696,en_India'sGrill_477960696:4,"plenty of food,trust me .",['food'],['FOOD'],['STYLE_OPTIONS'],['positive']
en_India'sGrill_477960696,en_India'sGrill_477960696:5,Fresh ingrediants and super tasty.,"['ingrediants', 'NULL']","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['positive', 'positive']"
en_India'sGrill_477960696,en_India'sGrill_477960696:6,The place is the next best thing to my Moms cooking.,['NULL'],['FOOD'],['QUALITY'],['positive']
en_BlueRibbonSushi_478218517,en_BlueRibbonSushi_478218517:0,"Best food, phenominal service ","['food', 'service']","['FOOD', 'SERVICE']","['QUALITY', 'GENERAL']","['positive', 'positive']"
en_BlueRibbonSushi_478218517,en_BlueRibbonSushi_478218517:1,"For the finicky sushi eater and those who have sampled the best NYC has to offer, the fish is the freshest and the service is superb.","['fish', 'service']","['FOOD', 'SERVICE']","['QUALITY', 'GENERAL']","['positive', 'positive']"
en_BlueRibbonSushi_478218517,en_BlueRibbonSushi_478218517:2,"Not only can the selection be innovative, but there's a nice balance of traditional sushi as well.","['selection', 'sushi']","['FOOD', 'FOOD']","['STYLE_OPTIONS', 'STYLE_OPTIONS']","['positive', 'positive']"
en_BlueRibbonSushi_478218517,en_BlueRibbonSushi_478218517:3,The nicest waiters in town.,['waiters'],['SERVICE'],['GENERAL'],['positive']
en_Murphy's_478075037,en_Murphy's_478075037:0,WAY OVER-RATED!!!!,['NULL'],['RESTAURANT'],['GENERAL'],['negative']
en_Murphy's_478075037,en_Murphy's_478075037:1,– This place is unbelievably over-rated.,['place'],['RESTAURANT'],['GENERAL'],['negative']
en_Murphy's_478075037,en_Murphy's_478075037:2,"If I want to stand in line on Sunday for an hour to get average brunch food, then I would put Murphy's at the top of the list.","['brunch food', 'NULL']","['FOOD', 'SERVICE']","['QUALITY', 'GENERAL']","['neutral', 'negative']"
en_Murphy's_478075037,en_Murphy's_478075037:3,The regular menu here is slightly above average that is not worth the snotty attitude that you receive.,"['regular menu', 'NULL']","['FOOD', 'SERVICE']","['QUALITY', 'GENERAL']","['neutral', 'negative']"
en_BlueRibbonSushi_478218509,en_BlueRibbonSushi_478218509:0,10!,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
en_BlueRibbonSushi_478218509,en_BlueRibbonSushi_478218509:1,"Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.","['sushi', 'fish', 'sake', 'SOHO location', 'Salmon', 'Tuna', 'Fluke', 'Yellow Tail', 'Cod', 'Mackeral', 'Jellyfish', 'Sea Urchin', 'Shrimp', 'Lobster', 'Sea Bream', 'Trout', 'Milk Fish', 'Blue Fin Tuna', 'Eel', 'Crab', 'Sardine', 'Monk Fish', 'Roe', 'Scallop', 'Oysters', 'Toro']","['FOOD', 'FOOD', 'DRINKS', 'LOCATION', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD']","['QUALITY', 'STYLE_OPTIONS', 'QUALITY', 'GENERAL', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'STYLE_OPTIONS']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
en_BlueRibbonSushi_478218509,en_BlueRibbonSushi_478218509:2,"There is only one place on the east coast that has it all, plus a lot more.",['place'],['RESTAURANT'],['GENERAL'],['positive']
en_BlueRibbonSushi_478218509,en_BlueRibbonSushi_478218509:3,"Better than nobu, tomoe, taka, yama, sugiyama, and the rest.",[],[],[],[]
en_BlueRibbonSushi_478218509,en_BlueRibbonSushi_478218509:4,Bring your cell phone cause you may have to wait to get into the best sushi restaurant in the world: BLUE RIBBON SUSHI.,['BLUE RIBBON SUSHI'],['RESTAURANT'],['GENERAL'],['positive']
en_BlueRibbonSushi_478218509,en_BlueRibbonSushi_478218509:5,Believe it baby!,[],[],[],[]
en_BlueRibbonSushi_478218342,en_BlueRibbonSushi_478218342:0,Cut to the chase - this is amazing!,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
en_BlueRibbonSushi_478218342,en_BlueRibbonSushi_478218342:1,It's unpretentious and underground.,['NULL'],['AMBIENCE'],['GENERAL'],['positive']
en_BlueRibbonSushi_478218342,en_BlueRibbonSushi_478218342:2,"It's fresh, welcoming, delicious, and relaxing.","['NULL', 'NULL']","['FOOD', 'AMBIENCE']","['QUALITY', 'GENERAL']","['positive', 'positive']"
en_BlueRibbonSushi_478218342,en_BlueRibbonSushi_478218342:3,"Hands down, the best tuna I have ever had.",['tuna'],['FOOD'],['QUALITY'],['positive']
en_BlueRibbonSushi_478218342,en_BlueRibbonSushi_478218342:4,Blue Ribbon lives up to it's fantastic reputation.,['Blue Ribbon'],['RESTAURANT'],['GENERAL'],['positive']
en_BlueRibbonSushi_478218342,en_BlueRibbonSushi_478218342:5,I went here on a recommendation and will surely return time and time again.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
en_BlueRibbonSushi_478218342,en_BlueRibbonSushi_478218342:6,What a find!,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
en_BlueRibbonSushi_478218512,en_BlueRibbonSushi_478218512:0,Well worth it ,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
en_BlueRibbonSushi_478218512,en_BlueRibbonSushi_478218512:1,Great value sushi with high quality & nice setting.,"['sushi', 'sushi', 'setting']","['FOOD', 'FOOD', 'AMBIENCE']","['PRICES', 'QUALITY', 'GENERAL']","['positive', 'positive', 'positive']"
en_BlueRibbonSushi_478218512,en_BlueRibbonSushi_478218512:2,Good for late night dining (last minute planning) without reservations.,['NULL'],['RESTAURANT'],['MISCELLANEOUS'],['positive']
en_BlueRibbonSushi_478218512,en_BlueRibbonSushi_478218512:3,Try the Chef's Choice for sushi as the smoked yellowtail was incredible and the rolls were also tasty.,"['rolls', 'smoked yellowtail', ""Chef's Choice for sushi""]","['FOOD', 'FOOD', 'FOOD']","['QUALITY', 'QUALITY', 'QUALITY']","['positive', 'positive', 'positive']"
en_MiopostoCaffe_478542921,en_MiopostoCaffe_478542921:0,Poor customer service/poor pizza.,"['customer service', 'pizza']","['SERVICE', 'FOOD']","['GENERAL', 'QUALITY']","['negative', 'negative']"
en_MiopostoCaffe_478542921,en_MiopostoCaffe_478542921:1,"– As with most restaurants in Seattle, Mioposto's service was bad and the food was overpriced.","['service', 'food']","['SERVICE', 'FOOD']","['GENERAL', 'PRICES']","['negative', 'negative']"
en_MiopostoCaffe_478542921,en_MiopostoCaffe_478542921:2,"I know many people have their favorite types of pizza and pizza places, but Mioposto's pizza lacks quality and good taste.",['pizza'],['FOOD'],['QUALITY'],['negative']
en_MiopostoCaffe_478542921,en_MiopostoCaffe_478542921:3,"To be honest, I've had better frozen pizza.",['pizza'],['FOOD'],['QUALITY'],['negative']
en_MiopostoCaffe_478542921,en_MiopostoCaffe_478542921:4,I'm not kidding.,[],[],[],[]
en_MiopostoCaffe_478542921,en_MiopostoCaffe_478542921:5,The only positive thing about Mioposto is the nice location.,"['location', 'Mioposto']","['LOCATION', 'RESTAURANT']","['GENERAL', 'GENERAL']","['positive', 'negative']"
en_BlueRibbonSushi_478218339,en_BlueRibbonSushi_478218339:0,Love it every time ,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
en_BlueRibbonSushi_478218339,en_BlueRibbonSushi_478218339:1,"I was frankly shocked when I read the bad reviews - this place is fantastic; it has not let us down in any way, and we've eaten here more than 10 times.",['place'],['RESTAURANT'],['GENERAL'],['positive']
en_BlueRibbonSushi_478218339,en_BlueRibbonSushi_478218339:2,"People complain about the dim lighting, but that is one what I love about this place - if you want to stare at your food in bright light, go to McDonalds.",[],[],[],[]
en_BlueRibbonSushi_478218339,en_BlueRibbonSushi_478218339:3,"The food is fantastic, and the waiting staff has been perfect every single time we've been there.","['food', 'waiting staff']","['FOOD', 'SERVICE']","['QUALITY', 'GENERAL']","['positive', 'positive']"
en_BlueRibbonSushi_478218339,en_BlueRibbonSushi_478218339:4,"The only problem would be the wait, but we usually just have a drink in the front while waiting.",['wait'],['SERVICE'],['GENERAL'],['neutral']
en_BlueRibbonSushi_478218339,en_BlueRibbonSushi_478218339:5,Never had one single problem there.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
en_StackRestaurant__Bar_478538242,en_StackRestaurant__Bar_478538242:0,Seafood Plus,['Seafood'],['FOOD'],['QUALITY'],['positive']
en_StackRestaurant__Bar_478538242,en_StackRestaurant__Bar_478538242:1,– This was  great dining experience.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
en_StackRestaurant__Bar_478538242,en_StackRestaurant__Bar_478538242:2,"If you're going to see Danny Gans or just staying at the Mirage, don't miss this one.",['NULL'],['RESTAURANT'],['GENERAL'],['positive']
en_StackRestaurant__Bar_478538242,en_StackRestaurant__Bar_478538242:3,"The appetizer of oysters, lobster, crab (small size) made a perfect entre for my wife.","['appetizer of oysters, lobster, crab (small size)']",['FOOD'],['QUALITY'],['positive']
en_StackRestaurant__Bar_478538242,en_StackRestaurant__Bar_478538242:4,Seabass on lobster risotto was the best.,['Seabass on lobster risotto'],['FOOD'],['QUALITY'],['positive']
en_StackRestaurant__Bar_478538242,en_StackRestaurant__Bar_478538242:5,Caesar salad was superb.,['Caesar salad'],['FOOD'],['QUALITY'],['positive']
en_StackRestaurant__Bar_478538242,en_StackRestaurant__Bar_478538242:6,Great bottle of wine.,['bottle of wine'],['DRINKS'],['QUALITY'],['positive']
en_StackRestaurant__Bar_478538242,en_StackRestaurant__Bar_478538242:7,Leave room for dessert.,['dessert'],['FOOD'],['QUALITY'],['positive']
en_SchoonerOrLater_479842021,en_SchoonerOrLater_479842021:0,COMPLETELY OVER RATED!,['NULL'],['RESTAURANT'],['GENERAL'],['negative']
en_SchoonerOrLater_479842021,en_SchoonerOrLater_479842021:1,"I will have to do more research before checking out new places based on Diners, drive-ins and dives reviews.",[],[],[],[]
en_SchoonerOrLater_479842021,en_SchoonerOrLater_479842021:2,I noice most reviews mention the bad service.,[],[],[],[]
en_SchoonerOrLater_479842021,en_SchoonerOrLater_479842021:3,"The food was ok, but the service was so poor that the food was cold buy the time everyone in my party was served.","['food', 'service']","['FOOD', 'SERVICE']","['QUALITY', 'GENERAL']","['neutral', 'negative']"
en_SchoonerOrLater_479842021,en_SchoonerOrLater_479842021:4,"Even then, the order was not correct and we were still waiting for a couple items.",['NULL'],['SERVICE'],['GENERAL'],['negative']
en_SchoonerOrLater_479842021,en_SchoonerOrLater_479842021:5,We had a very hard time getting the waitress' attention and finally had to get up and go inside to speak to a manager.,['waitress'],['SERVICE'],['GENERAL'],['negative']
en_SchoonerOrLater_479842021,en_SchoonerOrLater_479842021:6,As it turns out the owner was seated right next to us and when he came over to check on our problems was very dismissive and offered a token 20% discount on our bill.,['owner'],['SERVICE'],['GENERAL'],['negative']
en_SchoonerOrLater_479842021,en_SchoonerOrLater_479842021:7,"When the bill came, he only took the discount off the food and not the drinks.",['NULL'],['SERVICE'],['GENERAL'],['negative']
en_SchoonerOrLater_479842021,en_SchoonerOrLater_479842021:8,It was clear he didn’t really care.,['NULL'],['SERVICE'],['GENERAL'],['negative']
en_SchoonerOrLater_479842021,en_SchoonerOrLater_479842021:9,"With so many great breakfast/lunch places in So Cal, this one is not worth the wait or any extra effort to visit.",[],[],[],[]
en_ParkChaletGardenRestaurant_477778210,en_ParkChaletGardenRestaurant_477778210:0,AVOID THE PLACE,['PLACE'],['RESTAURANT'],['GENERAL'],['negative']
en_ParkChaletGardenRestaurant_477778210,en_ParkChaletGardenRestaurant_477778210:1,– Save yourself the waste of time & DO NOT visit.,['NULL'],['RESTAURANT'],['GENERAL'],['negative']
en_ParkChaletGardenRestaurant_477778210,en_ParkChaletGardenRestaurant_477778210:2,I made my 1st trip to the restaurant after finding their webpage online.,[],[],[],[]
en_ParkChaletGardenRestaurant_477778210,en_ParkChaletGardenRestaurant_477778210:3,When I got there I sat up stairs where the atmosphere was cozy & the service was horrible!,"['atmosphere', 'service']","['AMBIENCE', 'SERVICE']","['GENERAL', 'GENERAL']","['positive', 'negative']"
en_ParkChaletGardenRestaurant_477778210,en_ParkChaletGardenRestaurant_477778210:4,I waited for 10-15 minutes for service ordered a beer & was never served again.,['service'],['SERVICE'],['GENERAL'],['negative']
en_ParkChaletGardenRestaurant_477778210,en_ParkChaletGardenRestaurant_477778210:5,After sitting there with my empty glass for over 20 minutes I left.,['NULL'],['SERVICE'],['GENERAL'],['negative']
en_ParkChaletGardenRestaurant_477778210,en_ParkChaletGardenRestaurant_477778210:6,I went home & looked them up online again where I discovered there is a link for a give away that doesn't work so emailed the restaurant about the non existent service & deceptive link.,['restaurant'],['RESTAURANT'],['MISCELLANEOUS'],['negative']
en_ParkChaletGardenRestaurant_477778210,en_ParkChaletGardenRestaurant_477778210:7,I never heard back from anyone more than a month ago.,['NULL'],['RESTAURANT'],['MISCELLANEOUS'],['negative']
en_ParkChaletGardenRestaurant_477778210,en_ParkChaletGardenRestaurant_477778210:8,After telling my friend about the situation he said lets try again but we will visit the lower bar.,[],[],[],[]
en_ParkChaletGardenRestaurant_477778210,en_ParkChaletGardenRestaurant_477778210:9,After sitting at the bar for over 20 minutes the bar keep had made only 2 drinks & kept telling us she'd be right with us.,['bar keep'],['SERVICE'],['GENERAL'],['negative']
en_ParkChaletGardenRestaurant_477778210,en_ParkChaletGardenRestaurant_477778210:10,We left without ever getting service.,['service'],['SERVICE'],['GENERAL'],['negative']
en_ParkChaletGardenRestaurant_477778210,en_ParkChaletGardenRestaurant_477778210:11,As of writing this I just tried their give away a link again & it still doesn't work.,['NULL'],['RESTAURANT'],['MISCELLANEOUS'],['negative']
en_ParkChaletGardenRestaurant_477778210,en_ParkChaletGardenRestaurant_477778210:12,There are so many better places to visit!,[],[],[],[]
en_Ray'sBoathouse_477775920,en_Ray'sBoathouse_477775920:0,Best Crab Cakes in Town,['Crab Cakes'],['FOOD'],['QUALITY'],['positive']
en_Ray'sBoathouse_477775920,en_Ray'sBoathouse_477775920:1,– Thats a big statement considering I've been pulling crab traps and making the cakes myself since I was about seven - but something about these little devils gets better every time.,['cakes'],['FOOD'],['QUALITY'],['positive']
en_Ray'sBoathouse_477775920,en_Ray'sBoathouse_477775920:2,"If you can, come to this place by boat and make it a whole evening.",['place'],['RESTAURANT'],['MISCELLANEOUS'],['positive']
en_Ray'sBoathouse_477775920,en_Ray'sBoathouse_477775920:3,"Great seasonal fish and seafood, with a classy waterfront setting.","['seasonal fish', 'seafood', 'waterfront setting']","['FOOD', 'FOOD', 'AMBIENCE']","['QUALITY', 'QUALITY', 'GENERAL']","['positive', 'positive', 'positive']"
en_Ray'sBoathouse_477775920,en_Ray'sBoathouse_477775920:4,Always a winner.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
en_MiopostoCaffe_478542922,en_MiopostoCaffe_478542922:0,"Great Pizza, Poor Service","['Pizza', 'Service']","['FOOD', 'SERVICE']","['QUALITY', 'GENERAL']","['positive', 'negative']"
en_MiopostoCaffe_478542922,en_MiopostoCaffe_478542922:1,"– Love their pizza, especially the mushroom pizza.","['pizza', 'mushroom pizza']","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['positive', 'positive']"
en_MiopostoCaffe_478542922,en_MiopostoCaffe_478542922:2,Also love their caeser salad.,['caeser salad'],['FOOD'],['QUALITY'],['positive']
en_MiopostoCaffe_478542922,en_MiopostoCaffe_478542922:3,"Prefer to order it and pick it up though because I don't like the servers, one young woman in particular.","['servers', 'young woman']","['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['negative', 'negative']"
en_MiopostoCaffe_478542922,en_MiopostoCaffe_478542922:4,She doesn't make you feel welcome and treats you like an annoyance.,['NULL'],['SERVICE'],['GENERAL'],['negative']
en_MiopostoCaffe_478542922,en_MiopostoCaffe_478542922:5,"But she is very friendly with certain people, making it even more annoying.",['NULL'],['SERVICE'],['GENERAL'],['negative']
en_MiopostoCaffe_478542922,en_MiopostoCaffe_478542922:6,Management should really take notice and train their waitstaff and teach them some proper manners.,"['waitstaff', 'Management']","['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['negative', 'negative']"
en_MiopostoCaffe_478542922,en_MiopostoCaffe_478542922:7,"Many people talk about the great pizza and poor service, so it can't just be the rantings of a few dissatisfied customers.","['pizza', 'service']","['FOOD', 'SERVICE']","['QUALITY', 'GENERAL']","['positive', 'negative']"
en_MiopostoCaffe_478542922,en_MiopostoCaffe_478542922:8,It's a great little place with tons of potential to be a neighborhood joint if the service weren't so impersonal and corporate-like.,"['place', 'service']","['RESTAURANT', 'SERVICE']","['GENERAL', 'GENERAL']","['positive', 'negative']"
en_SchoonerOrLater_479615721,en_SchoonerOrLater_479615721:0,Great Breakfast,['Breakfast'],['FOOD'],['QUALITY'],['positive']
en_SchoonerOrLater_479615721,en_SchoonerOrLater_479615721:1,– This place is famous for their breakfast.,['breakfast'],['FOOD'],['QUALITY'],['positive']
en_SchoonerOrLater_479615721,en_SchoonerOrLater_479615721:2,They have been featured on the food network and they deserve it.,['NULL'],['RESTAURANT'],['MISCELLANEOUS'],['positive']
en_SchoonerOrLater_479615721,en_SchoonerOrLater_479615721:3,The food is great and they make a mean bloody mary.,"['food', 'bloody mary']","['FOOD', 'DRINKS']","['QUALITY', 'QUALITY']","['positive', 'positive']"
en_SchoonerOrLater_481226185,en_SchoonerOrLater_481226185:0,I love breakfast here.,['breakfast'],['FOOD'],['QUALITY'],['positive']
en_SchoonerOrLater_481226185,en_SchoonerOrLater_481226185:1,Their crab eggs benedict is addicting.,['crab eggs benedict'],['FOOD'],['QUALITY'],['positive']
en_SchoonerOrLater_481226185,en_SchoonerOrLater_481226185:2,"All their menu items are a hit, and they serve mimosas.","['menu items', 'NULL']","['FOOD', 'DRINKS']","['QUALITY', 'STYLE_OPTIONS']","['positive', 'positive']"
en_SchoonerOrLater_481226185,en_SchoonerOrLater_481226185:3,Doesn't get any better than that.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:0,best chinese food i have tasted in a long time,['chinese food'],['FOOD'],['QUALITY'],['positive']
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:1,– we got a groupon for pagoda and decided to try it on a thursday night.,[],[],[],[]
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:2,there was a guy playing the piano and singing at the bar area which was separate from the dinning area.,[],[],[],[]
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:3,You can easily hear him though so it was a pleasant sound and not overbearing.,['NULL'],['AMBIENCE'],['GENERAL'],['positive']
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:4,the ambiance of the restaurant was nice and good for fine dinning.,['ambiance'],['AMBIENCE'],['GENERAL'],['positive']
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:5,not too fine thought that you feel uncomfortable and have to dress up.,['NULL'],['AMBIENCE'],['GENERAL'],['positive']
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:6,the staff was very nice and courteous and obviously chinese.,['staff'],['SERVICE'],['GENERAL'],['positive']
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:7,we ordered the honey walnut prawns which we always order at every chinese restaurant to determine the quality of food.,[],[],[],[]
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:8,"First off, the food came fast and all together :) i like that... i hate the pretentiousness of things coming in one after the other.",['NULL'],['SERVICE'],['GENERAL'],['positive']
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:9,"so about the prawns, they were fresh and had a slight crispiness about the batter... soooo good... the walnuts were cut in smaller pieces and very crunchy and tasty.","['prawns', 'batter', 'walnuts']","['FOOD', 'FOOD', 'FOOD']","['QUALITY', 'QUALITY', 'QUALITY']","['positive', 'positive', 'positive']"
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:10,yummy.,['NULL'],['FOOD'],['QUALITY'],['positive']
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:11,best honey walnyt prawns that we have every tasted.,['honey walnyt prawns'],['FOOD'],['QUALITY'],['positive']
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:12,next one that we ordered were prawns and scallop with brocolli.,[],[],[],[]
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:13,the brocollis were so fresh and tasty.,['brocollis'],['FOOD'],['QUALITY'],['positive']
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:14,"i would normally not finish the brocolli when i order these kinds of food but for the first time, every piece was as eventful as the first one... the scallops and prawns was so fresh and nicely cooked.","['scallops', 'prawns', 'brocolli']","['FOOD', 'FOOD', 'FOOD']","['QUALITY', 'QUALITY', 'QUALITY']","['positive', 'positive', 'positive']"
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:15,not chewy at all.,['NULL'],['FOOD'],['QUALITY'],['positive']
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:16,for desert we had the mango ginger creme brulee... oh la la yummy!!!,['mango ginger creme brulee'],['FOOD'],['QUALITY'],['positive']
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:17,melt in your mouth.,['NULL'],['FOOD'],['QUALITY'],['positive']
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:18,we are for sure coming back to this restaurant.,['restaurant'],['RESTAURANT'],['GENERAL'],['positive']
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:19,every month if possible.,[],[],[],[]
en_PagodaRestaurant_479983203,en_PagodaRestaurant_479983203:20,"it is sad there is not many people who frequent eating at places like these that look pricey because they are at the hotel... but they are definitely one you dont want to miss, esp if your in downtown san jose.",['NULL'],['RESTAURANT'],['GENERAL'],['positive']
en_BlueRibbonSushi_478219459,en_BlueRibbonSushi_478219459:0,Chintzy portions,['portions'],['FOOD'],['STYLE_OPTIONS'],['negative']
en_BlueRibbonSushi_478219459,en_BlueRibbonSushi_478219459:1,"– The sushi here is perfectly good, but for $5 a piece, either the slices of fish should be larger, or there should be no pretense that this is a moderately priced restaurant (even for NYC).","['sushi', 'restaurant', 'sushi', 'sushi']","['FOOD', 'RESTAURANT', 'FOOD', 'FOOD']","['QUALITY', 'PRICES', 'STYLE_OPTIONS', 'PRICES']","['positive', 'negative', 'negative', 'negative']"
