ReviewId,SentenceId,Sentence,TargetWordList,OpinionCategoryList,OpinionSubcategoryList,OpinionPolarityList
584025,584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,"['NULL', 'outdoor seating']","['AMBIENCE', 'AMBIENCE']","['GENERAL', 'GENERAL']","['positive', 'positive']"
584025,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,"['food', 'selecion of wines', 'selecion of wines']","['FOOD', 'DRINKS', 'DRINKS']","['QUALITY', 'STYLE_OPTIONS', 'PRICES']","['positive', 'positive', 'positive']"
584025,584025:3,Have been several times and it never dissapoints.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
608500,608500:0,"After hearing a lot of great things about the restaurant, and passing by it on a daily basis, we decided to try.",[],[],[],[]
608500,608500:1,We were less than impressed.,['NULL'],['RESTAURANT'],['GENERAL'],['negative']
608500,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.","['ambiance', 'atmosphere', 'food', 'service']","['AMBIENCE', 'AMBIENCE', 'FOOD', 'SERVICE']","['GENERAL', 'GENERAL', 'QUALITY', 'GENERAL']","['positive', 'positive', 'negative', 'negative']"
608500,608500:3,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.","['chicken casserole', 'chicken casserole']","['FOOD', 'FOOD']","['QUALITY', 'STYLE_OPTIONS']","['negative', 'negative']"
608500,608500:4,Probably would not go again...,['NULL'],['RESTAURANT'],['GENERAL'],['negative']
610611,610611:0,"i've been to sapphire twice and both times the food was fine, if not good.",['food'],['FOOD'],['QUALITY'],['positive']
610611,610611:1,"stick with the chicken, beef, and lamb dishes.","['chicken', 'beef', 'lamb dishes']","['FOOD', 'FOOD', 'FOOD']","['QUALITY', 'QUALITY', 'QUALITY']","['positive', 'positive', 'positive']"
610611,610611:2,i don't usually order wine with indian so i can't comment on their wine list or their wines.,[],[],[],[]
610611,610611:3,instead ordered an ice cold beer which to me works with indian.,[],[],[],[]
610611,610611:4,"service is friendly, and never had a problem walking in and getting a table.","['service', 'NULL']","['SERVICE', 'RESTAURANT']","['GENERAL', 'MISCELLANEOUS']","['positive', 'positive']"
610611,610611:5,i would recommend reservations on weekends though.,[],[],[],[]
610611,610611:6,skip dessert.,['dessert'],['FOOD'],['QUALITY'],['negative']
611117,611117:0,Best Reuben sandwich ever!,['Reuben sandwich'],['FOOD'],['QUALITY'],['positive']
611117,611117:1,A classic!,['NULL'],['FOOD'],['QUALITY'],['positive']
611117,611117:2,Don't miss Bloom's on your next trip to Manhatten.,"[""Bloom's""]",['RESTAURANT'],['GENERAL'],['positive']
611117,611117:3,"It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York.",['place'],['RESTAURANT'],['MISCELLANEOUS'],['positive']
611117,611117:4,Thanks Bloom's for a lovely trip.,"[""Bloom's""]",['RESTAURANT'],['GENERAL'],['positive']
615180,615180:0,"As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst.",[],[],[],[]
615180,615180:1,"The food was not fresh, the sauces were bland and very oily.","['food', 'sauces']","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['negative', 'negative']"
615180,615180:2,It just wasn't Thai.,['NULL'],['FOOD'],['QUALITY'],['negative']
620892,620892:0,Went to Ottimo and was expecting outstanding pizza (as I love La Pizza Fresca).,[],[],[],[]
620892,620892:1,Was surprisingly disappointed.,['NULL'],['FOOD'],['QUALITY'],['negative']
620892,620892:2,Pizza was a little soggy.,['Pizza'],['FOOD'],['QUALITY'],['negative']
620892,620892:3,Ravioli was good...but I have to say that I found everything a bit overpriced.,"['Ravioli', 'NULL']","['FOOD', 'FOOD']","['QUALITY', 'PRICES']","['positive', 'negative']"
620892,620892:4,Not enough wines by the glass either.,['wines by the glass'],['DRINKS'],['STYLE_OPTIONS'],['negative']
620892,620892:5,"Service, however, was excellent...and I liked the setting/atmosphere a lot. ","['Service', 'setting/atmosphere']","['SERVICE', 'AMBIENCE']","['GENERAL', 'GENERAL']","['positive', 'positive']"
620892,620892:6,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw.","['Food', 'Food']","['FOOD', 'FOOD']","['QUALITY', 'PRICES']","['neutral', 'negative']"
624715,624715:0,This place is a great bargain.,['place'],['RESTAURANT'],['PRICES'],['positive']
624715,624715:1,Authentic Pakistani food.,['Pakistani food'],['FOOD'],['QUALITY'],['positive']
624715,624715:2,People are always friendly.,['People'],['SERVICE'],['GENERAL'],['positive']
624715,624715:3,Don't waste money on decor.,['decor'],['AMBIENCE'],['GENERAL'],['neutral']
624715,624715:4,"Just straight up cheap, good food.","['food', 'food']","['FOOD', 'FOOD']","['QUALITY', 'PRICES']","['positive', 'positive']"
626269,626269:0,Faan is sooo good.,['Faan'],['RESTAURANT'],['GENERAL'],['positive']
626269,626269:1,The best pad thai i've ever had.,['pad thai'],['FOOD'],['QUALITY'],['positive']
626269,626269:2,The design and atmosphere is just as good.,"['design', 'atmosphere']","['AMBIENCE', 'AMBIENCE']","['GENERAL', 'GENERAL']","['positive', 'positive']"
626269,626269:3,bottles of wine are cheap and good.,"['bottles of wine', 'bottles of wine']","['DRINKS', 'DRINKS']","['PRICES', 'QUALITY']","['positive', 'positive']"
626269,626269:4,What more could you want?,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
630914,630914:0,The food was actually aweful.,['food'],['FOOD'],['QUALITY'],['negative']
630914,630914:1,I'm not picky - but it was actually gross.,['NULL'],['FOOD'],['QUALITY'],['negative']
630914,630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.","['mussles', 'seabass', 'goat cheese salad', 'penne w/ chicken', 'NULL']","['FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD']","['QUALITY', 'QUALITY', 'QUALITY', 'QUALITY', 'QUALITY']","['negative', 'negative', 'negative', 'negative', 'negative']"
630914,630914:3,"Nice atmosphere, the service was very pleasant and the desert was good.","['atmosphere', 'service', 'desert']","['AMBIENCE', 'SERVICE', 'FOOD']","['GENERAL', 'GENERAL', 'QUALITY']","['positive', 'positive', 'positive']"
630914,630914:4,Wouldn't recomend it for dinner!,['NULL'],['RESTAURANT'],['GENERAL'],['negative']
632121,632121:0,This is the perfect date spot for Williamsburg couples.,['NULL'],['RESTAURANT'],['MISCELLANEOUS'],['positive']
632121,632121:1,The jukebox plays everything from Italian Opera to The Strokes.,['jukebox'],['AMBIENCE'],['GENERAL'],['positive']
632121,632121:2,"The food is amazing, rich pastas and fresh doughy pizza.","['food', 'pastas', 'pizza']","['FOOD', 'FOOD', 'FOOD']","['QUALITY', 'STYLE_OPTIONS', 'QUALITY']","['positive', 'positive', 'positive']"
632121,632121:3,"Best of all is the warm vibe, the owner is super friendly and service is fast.","['vibe', 'owner', 'service']","['AMBIENCE', 'SERVICE', 'SERVICE']","['GENERAL', 'GENERAL', 'GENERAL']","['positive', 'positive', 'positive']"
632121,632121:4,"If only they delivered, they'd make a mint!",['NULL'],['RESTAURANT'],['MISCELLANEOUS'],['neutral']
657129,657129:0,go here for the drinks!,['drinks'],['DRINKS'],['QUALITY'],['positive']
657129,657129:1,esp. during happy hour!,[],[],[],[]
657129,657129:2,enough said!,[],[],[],[]
657129,657129:3,the drinks are amazing and half off till 8pm.,"['drinks', 'drinks']","['DRINKS', 'DRINKS']","['QUALITY', 'PRICES']","['positive', 'positive']"
657129,657129:4,"Ask for Usha, the nicest bartender in manhattan.",['Usha'],['SERVICE'],['GENERAL'],['positive']
657129,657129:5,My fav was the sassy lassi...,['sassy lassi'],['DRINKS'],['QUALITY'],['positive']
680345,680345:0,This is an amazing place to try some roti rolls.,['roti rolls'],['FOOD'],['QUALITY'],['positive']
680345,680345:1,I really recommend the very simple Unda (Egg) rolls.,['Unda (Egg) rolls'],['FOOD'],['QUALITY'],['positive']
680345,680345:2,"Delicate spices, onions, eggs and a kick-ass roti.","['spices', 'onions', 'eggs', 'roti']","['FOOD', 'FOOD', 'FOOD', 'FOOD']","['QUALITY', 'QUALITY', 'QUALITY', 'QUALITY']","['positive', 'positive', 'positive', 'positive']"
680345,680345:3,Amazing!,['NULL'],['FOOD'],['QUALITY'],['positive']
680390,680390:0,"Toons has recently been redone, so it's now a very attractive space.",['Toons'],['AMBIENCE'],['GENERAL'],['positive']
680390,680390:1,The food's as good as ever.,['food'],['FOOD'],['QUALITY'],['positive']
680390,680390:2,"In an area sadly lacking in decent Thai food, this is one of the best spots.",['Thai food'],['FOOD'],['QUALITY'],['positive']
682250,682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.","['decor', 'service', 'food']","['AMBIENCE', 'SERVICE', 'FOOD']","['GENERAL', 'GENERAL', 'QUALITY']","['positive', 'positive', 'positive']"
682250,682250:1,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",['portions'],['FOOD'],['STYLE_OPTIONS'],['positive']
682250,682250:2,"Among all of the new 5th avenue restaurants, this offers by far one of the best values for your money.",[],[],[],[]
682250,682250:3,Can't wait to go back.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
682391,682391:0,Best drumsticks over rice and sour spicy soup in town!,"['drumsticks over rice', 'sour spicy soup']","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['positive', 'positive']"
682391,682391:1,Beef noodle soup is good as well.,['Beef noodle soup'],['FOOD'],['QUALITY'],['positive']
682391,682391:2,The service is good and the resturant is clean.,"['service', 'resturant']","['SERVICE', 'AMBIENCE']","['GENERAL', 'GENERAL']","['positive', 'positive']"
682391,682391:3,Best Taiwanese food in NY!,['Taiwanese food'],['FOOD'],['QUALITY'],['positive']
707917,707917:0,I have been to Rao's probably 15 times the past 3 years and it keeps getting better.,"[""Rao's""]",['RESTAURANT'],['GENERAL'],['positive']
707917,707917:1,"For those that go once and don't enjoy it, all I can say is that they just don't get it.",['NULL'],['RESTAURANT'],['GENERAL'],['positive']
707917,707917:2,Rao's has the best service and atmosphere in NYC.,"['service', 'atmosphere']","['SERVICE', 'AMBIENCE']","['GENERAL', 'GENERAL']","['positive', 'positive']"
707917,707917:3,Good luck getting a table.,['NULL'],['RESTAURANT'],['MISCELLANEOUS'],['neutral']
709294,709294:0,My roommate and I LOVE this place.,['place'],['RESTAURANT'],['GENERAL'],['positive']
709294,709294:1,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",['outdoor seating'],['AMBIENCE'],['GENERAL'],['positive']
709294,709294:2,Indoor was very cozy and cute.,['Indoor'],['AMBIENCE'],['GENERAL'],['positive']
709294,709294:3,"The portion sizes here are huge, and the sushi is good.","['portion', 'sushi']","['FOOD', 'FOOD']","['STYLE_OPTIONS', 'QUALITY']","['positive', 'positive']"
709294,709294:4,"While it's not Nobu, it sure is a great deal and you definitely will leave feeling satisfied and full.",[],[],[],[]
709294,709294:5,Staff is very accomodating.,['Staff'],['SERVICE'],['GENERAL'],['positive']
713152,713152:0,"Excellent dumplings served amid clean, chic decor.","['dumplings', 'decor']","['FOOD', 'AMBIENCE']","['QUALITY', 'GENERAL']","['positive', 'positive']"
713152,713152:1,"I got the $10 10-piece dim sum combo, every bite of which was great.",['$10 10-piece dim sum combo'],['FOOD'],['QUALITY'],['positive']
713152,713152:2,But $1 for each small piece???,['NULL'],['FOOD'],['PRICES'],['negative']
713152,713152:3,Not worth it.,['NULL'],['FOOD'],['PRICES'],['negative']
713152,713152:4,I won't go back unless someone else is footing the bill.,"['NULL', 'NULL']","['RESTAURANT', 'RESTAURANT']","['GENERAL', 'PRICES']","['negative', 'negative']"
717570,717570:0,I came here with my boyfriend for our anniversary because it was highly recommended to him by a friend.,[],[],[],[]
717570,717570:1,The decor is very simple but comfortable.,['decor'],['AMBIENCE'],['GENERAL'],['positive']
717570,717570:2,The food was delicious but do not come here on a empty stomach.,"['food', 'food']","['FOOD', 'FOOD']","['QUALITY', 'STYLE_OPTIONS']","['positive', 'negative']"
717570,717570:3,The portions are small but being that the food was so good makes up for that.,"['portions', 'food']","['FOOD', 'FOOD']","['STYLE_OPTIONS', 'QUALITY']","['negative', 'positive']"
717570,717570:4,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,"['crabmeat lasagna', 'chocolate bread pudding']","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['positive', 'positive']"
717570,717570:5,The staff there is very attentive and down to earth.,['staff'],['SERVICE'],['GENERAL'],['positive']
717570,717570:6,I loved it and would go again.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
720418,720418:0,Great Indian food and the service is incredible.,"['Indian food', 'service']","['FOOD', 'SERVICE']","['QUALITY', 'GENERAL']","['positive', 'positive']"
720418,720418:1,The owner truly caters to all your needs.,['owner'],['SERVICE'],['GENERAL'],['positive']
720418,720418:2,"When family came in he gave them apps to test their palets, and then ordered for them.",['NULL'],['SERVICE'],['GENERAL'],['positive']
720418,720418:3,Everyone was more then happy with his choices.,['NULL'],['SERVICE'],['GENERAL'],['positive']
720418,720418:4,Great food and the prices are very reasonable.,"['food', 'NULL']","['FOOD', 'RESTAURANT']","['QUALITY', 'PRICES']","['positive', 'positive']"
720620,720620:0,"Obviously the Chinese translation of this place does not mean Big Wong, it actually means Great Prosperity.",[],[],[],[]
720620,720620:1,The food here does a great service to the name (Cantonese that is...).,['food'],['FOOD'],['QUALITY'],['positive']
720620,720620:2,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,['egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork'],['FOOD'],['QUALITY'],['positive']
720620,720620:3,This dish is my favorite and I always get it when I go there and never get tired of it.,['dish'],['FOOD'],['QUALITY'],['positive']
720620,720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.","['congee', 'Ow Ley Soh']","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['positive', 'positive']"
720620,720620:5,Simply some good tasting Chinese food at incredible prices...,"['Chinese food', 'Chinese food']","['FOOD', 'FOOD']","['QUALITY', 'PRICES']","['positive', 'positive']"
720620,720620:6,Service is not what you are coming here for...,['Service'],['SERVICE'],['GENERAL'],['negative']
720620,720620:7,Just make sure my ice water is kept full and my tea kettle filled with piping hot tea and that's all the service I need...,[],[],[],[]
720620,720620:8,Big Wong is a great place to eat and fill your stomach.,['Big Wong'],['RESTAURANT'],['GENERAL'],['positive']
735448,735448:0,this place... we stumbled upon it on labor day weekend.,[],[],[],[]
735448,735448:1,"whoever the jazz duo was, they were on POINT.",['jazz duo'],['AMBIENCE'],['GENERAL'],['positive']
735448,735448:2,"good music, great food, speedy service affordable prices.","['music', 'food', 'service', 'NULL']","['AMBIENCE', 'FOOD', 'SERVICE', 'RESTAURANT']","['GENERAL', 'QUALITY', 'GENERAL', 'PRICES']","['positive', 'positive', 'positive', 'positive']"
735448,735448:3,even the wine by the glass was good.,['wine by the glass'],['DRINKS'],['QUALITY'],['positive']
735448,735448:4,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.","['NULL', 'NULL']","['LOCATION', 'RESTAURANT']","['GENERAL', 'GENERAL']","['neutral', 'positive']"
737999,737999:0,Consistently good Japanese Tapas.,['Japanese Tapas'],['FOOD'],['QUALITY'],['positive']
737999,737999:1,"Same owner as the guy who owns Typhoon, which is just down the street on St. Marks and 1st Ave.",[],[],[],[]
737999,737999:2,Always good drinks and service is pretty good;,"['drinks', 'service']","['DRINKS', 'SERVICE']","['QUALITY', 'GENERAL']","['positive', 'positive']"
737999,737999:3,Atmosphere is nice and relaxed too...,['Atmosphere'],['AMBIENCE'],['GENERAL'],['positive']
737999,737999:4,A great place to meet up for some food and drinks...  ,['place'],['RESTAURANT'],['MISCELLANEOUS'],['positive']
737999,737999:5,Yakitori (bbq meats) is tasty too.,['Yakitori (bbq meats)'],['FOOD'],['QUALITY'],['positive']
737999,737999:6,"It's also attached to Angel's Share, which is a cool, more romantic bar...",[],[],[],[]
740923,740923:0,Just moved to the neighborhood and we've been trying all the West Village Sushi restaurants.,[],[],[],[]
740923,740923:1,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.","['fish', 'staff', 'sushi chef']","['FOOD', 'SERVICE', 'RESTAURANT']","['QUALITY', 'GENERAL', 'MISCELLANEOUS']","['negative', 'negative', 'negative']"
740923,740923:2,Price and quality of fish alone will keep us from making a return visit.,"['fish', 'fish', 'NULL']","['FOOD', 'FOOD', 'RESTAURANT']","['PRICES', 'QUALITY', 'GENERAL']","['negative', 'negative', 'negative']"
740923,740923:3,Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.,['chef'],['FOOD'],['QUALITY'],['negative']
740923,740923:4,No thanks!!!,['NULL'],['RESTAURANT'],['GENERAL'],['negative']
744478,744478:0,"This place, which is only a few months old, is perhaps Queens' biggest secret!",['place'],['RESTAURANT'],['GENERAL'],['positive']
744478,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!","['decor', 'food', 'food', 'staff', 'Rice Avenue', 'Rice Avenue', 'Rice Avenue']","['AMBIENCE', 'FOOD', 'FOOD', 'SERVICE', 'AMBIENCE', 'LOCATION', 'RESTAURANT']","['GENERAL', 'QUALITY', 'PRICES', 'GENERAL', 'GENERAL', 'GENERAL', 'PRICES']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
746254,746254:0,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,['waiter'],['SERVICE'],['GENERAL'],['negative']
746254,746254:1,We were then shooed inside.,['NULL'],['SERVICE'],['GENERAL'],['negative']
746254,746254:2,"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",['waiter'],['SERVICE'],['GENERAL'],['negative']
746254,746254:3,"We left, never to return.",['NULL'],['RESTAURANT'],['GENERAL'],['negative']
746254,746254:4,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.","['food', 'wait-staff', 'service', 'management']","['FOOD', 'SERVICE', 'SERVICE', 'SERVICE']","['PRICES', 'GENERAL', 'GENERAL', 'GENERAL']","['negative', 'negative', 'negative', 'negative']"
751493,751493:0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,"['service', 'food', 'food']","['SERVICE', 'FOOD', 'FOOD']","['GENERAL', 'PRICES', 'QUALITY']","['negative', 'negative', 'negative']"
751493,751493:1,If you are in the area try The Bagel Shoppe on 74th street which is 3 blocks away on 2nd Ave.,[],[],[],[]
751493,751493:2,"Great bagels, spreads and a good place to hang out in.",[],[],[],[]
754495,754495:0,You fellas above says its the best Taiwanese restaurant in town.,[],[],[],[]
754495,754495:1,However it is the ONLY Taiwanese restaurant in town.,[],[],[],[]
754495,754495:2,The food is okay and the prices here are mediocre.,"['food', 'NULL']","['FOOD', 'RESTAURANT']","['QUALITY', 'PRICES']","['neutral', 'neutral']"
754495,754495:3,You can't say its cheap because food is cheaper in Chinatown.,[],[],[],[]
754495,754495:4,"They're are better Taiwanese restaurants and they are located in Flushing, Queens.",[],[],[],[]
757762,757762:0,Baluchi's has solid food and a nice decor at reasonable prices.,"['food', 'decor', ""Baluchi's""]","['FOOD', 'AMBIENCE', 'RESTAURANT']","['QUALITY', 'GENERAL', 'PRICES']","['positive', 'positive', 'positive']"
757762,757762:1,The only problem is that the manager is a complete incompetent.,['manager'],['SERVICE'],['GENERAL'],['negative']
757762,757762:2,He offers subpar service and has no personality.,['service'],['SERVICE'],['GENERAL'],['negative']
757762,757762:3,"In fact, it appears he is going to go postal at any moment.",['NULL'],['SERVICE'],['GENERAL'],['negative']
757762,757762:4,Skip this location and go to the one in Soho.,[],[],[],[]
757762,757762:5,There is no excuse for such lousy service!,['service'],['SERVICE'],['GENERAL'],['negative']
758263,758263:0,I have never before eaten 40 pieces of relatively good nigiri.,['nigiri'],['FOOD'],['QUALITY'],['neutral']
758263,758263:1,Stuffing yourself with Japanese food is a rare thing.,[],[],[],[]
758263,758263:2,You can do it here.,['NULL'],['FOOD'],['STYLE_OPTIONS'],['positive']
758263,758263:3,$20 for all you can eat sushi cannot be beaten.,['all you can eat sushi'],['FOOD'],['PRICES'],['positive']
759781,759781:0,"I went to Areo on a Sunday afternoon with four of my girlfriends, and spent three enjoyable hours there.",['Areo'],['RESTAURANT'],['GENERAL'],['positive']
759781,759781:1,"The restaurant was packed at first, so we waited at the bar for about 20 minutes before we were seated.",[],[],[],[]
759781,759781:2,"Most of the servers are very attentive, friendly and quite attractive.",['servers'],['SERVICE'],['GENERAL'],['positive']
759781,759781:3,"The atmosphere was mostly of an older crowd, but there were a few groups of mid 20's/30 year olds also.",[],[],[],[]
759781,759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!","['vibe', 'service', 'food']","['AMBIENCE', 'SERVICE', 'FOOD']","['GENERAL', 'GENERAL', 'QUALITY']","['positive', 'positive', 'positive']"
759781,759781:5,Me and my girls will definitely go back.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
773720,773720:0,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,"['Food', 'view of the new york city skiline']","['FOOD', 'LOCATION']","['QUALITY', 'GENERAL']","['positive', 'positive']"
773720,773720:1,I would highly recommand requesting a table by the window.,['NULL'],['LOCATION'],['GENERAL'],['positive']
773720,773720:2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,"['service', 'place']","['SERVICE', 'AMBIENCE']","['GENERAL', 'GENERAL']","['positive', 'positive']"
872763,872763:0,"I've eaten at Pizza Gruppo a few times, but more often I order delivery.",[],[],[],[]
872763,872763:1,The food is great.,['food'],['FOOD'],['QUALITY'],['positive']
872763,872763:2,Personal pans are the perfect size for those hungry nights.,['Personal pans'],['FOOD'],['STYLE_OPTIONS'],['positive']
872763,872763:3,I heartily recommend.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
872763,872763:4,There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,['delivery guys'],['SERVICE'],['GENERAL'],['negative']
872763,872763:5,Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.,['delivery guys'],['SERVICE'],['GENERAL'],['negative']
872763,872763:6,"Hey, I think $2+ for a 5 block walk ain't bad.",[],[],[],[]
875139,875139:0,"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.","['scene', 'place', 'location']","['AMBIENCE', 'AMBIENCE', 'LOCATION']","['GENERAL', 'GENERAL', 'GENERAL']","['positive', 'positive', 'positive']"
875139,875139:1,The pizza was pretty good and huge.,"['pizza', 'pizza']","['FOOD', 'FOOD']","['QUALITY', 'STYLE_OPTIONS']","['positive', 'positive']"
875139,875139:2,The price very reasonable.,['NULL'],['RESTAURANT'],['PRICES'],['positive']
875139,875139:3,We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,['penne a la vodka'],['FOOD'],['STYLE_OPTIONS'],['positive']
875139,875139:4,We got most of it back at home with us.,[],[],[],[]
875139,875139:5,I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.,['NULL'],['FOOD'],['QUALITY'],['negative']
875139,875139:6,"The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol","['pasta penne', 'pasta penne']","['FOOD', 'FOOD']","['QUALITY', 'STYLE_OPTIONS']","['negative', 'negative']"
929329,929329:0,"No, really.",[],[],[],[]
929329,929329:1,I have eaten a lot of pizza here.,[],[],[],[]
929329,929329:2,"La Rosa waltzes in, and I think they are doing it the best.",['La Rosa'],['FOOD'],['QUALITY'],['positive']
929329,929329:3,"Interesting selection, good wines, service fine, fun decor.","['wines', 'service', 'decor', 'selection']","['DRINKS', 'SERVICE', 'AMBIENCE', 'FOOD']","['QUALITY', 'GENERAL', 'GENERAL', 'STYLE_OPTIONS']","['positive', 'positive', 'positive', 'positive']"
935633,935633:0,I have been twice to this restaurant.,[],[],[],[]
935633,935633:1,I love it.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
935633,935633:2,I plan on stopping by next week as well.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
935633,935633:3,"I found it on a cold night, the perfect spot to warm up.",['spot'],['RESTAURANT'],['MISCELLANEOUS'],['positive']
935633,935633:4,I recieved prompt service with a smile.,['service'],['SERVICE'],['GENERAL'],['positive']
935633,935633:5,"To me it exemplifies Soho, cute, artsy, interesting.",['NULL'],['AMBIENCE'],['GENERAL'],['positive']
935633,935633:6,Definately check it out!!!,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
955711,955711:0,This place blew me away...by far my new favorite restaurant on the uppereast side.,['place'],['RESTAURANT'],['GENERAL'],['positive']
955711,955711:1,The wine list is extensive and impressive.,['wine list'],['DRINKS'],['STYLE_OPTIONS'],['positive']
955711,955711:2,LOVE the atmosphere - felt like I was in Paris.,['atmosphere'],['AMBIENCE'],['GENERAL'],['positive']
955711,955711:3,The mussels were fantastic and so was the dessert...definitely going to be back very soon.,"['mussels', 'dessert', 'NULL']","['FOOD', 'FOOD', 'RESTAURANT']","['QUALITY', 'QUALITY', 'GENERAL']","['positive', 'positive', 'positive']"
957145,957145:0,I just read Mocaramel's review and felt compelled to respond.,[],[],[],[]
957145,957145:1,I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,"['service', 'staff']","['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['positive', 'positive']"
957145,957145:2,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.","['Vittorio', 'crew']","['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['positive', 'positive']"
957145,957145:3,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!","['Dining Garden', 'Jazz Bar', 'Thin Crust Pizzas', 'Lasagna Menu']","['AMBIENCE', 'AMBIENCE', 'FOOD', 'FOOD']","['GENERAL', 'GENERAL', 'QUALITY', 'QUALITY']","['positive', 'positive', 'positive', 'positive']"
957145,957145:4,I lOVE THIS PLACE!,['PLACE'],['RESTAURANT'],['GENERAL'],['positive']
957145,957145:5,Keep up the good work guys!,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
958809,958809:0,My girlfiends and I ate at O.G. again last night.,[],[],[],[]
958809,958809:1,I have to say I have never had a disapointing meal here.,['meal'],['FOOD'],['QUALITY'],['positive']
958809,958809:2,We could have made a meal of the yummy dumplings from the dumpling menu.,['dumplings'],['FOOD'],['QUALITY'],['positive']
958809,958809:3,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.","['BBQ Salmon', 'Sea Bass', 'Crispy Duck']","['FOOD', 'FOOD', 'FOOD']","['QUALITY', 'QUALITY', 'QUALITY']","['positive', 'positive', 'positive']"
958809,958809:4,We got a little tipsy from the sake but isn't that what Saturday nights with the girlfriends are all about?,[],[],[],[]
ADLT#8,ADLT#8:0,Love Al Di La,['Al Di La'],['RESTAURANT'],['GENERAL'],['positive']
ADLT#8,ADLT#8:1,I recommend this place to everyone.,['place'],['RESTAURANT'],['GENERAL'],['positive']
